names,index,setting,Core,Parallelism,cri,makespan
other ,436,NoPar ,4,45,15,41932
our ,437,NoPar,4,45,15,36991
other ,437,NoPar ,4,45,15,44138
our ,438,NoPar,4,45,15,36991
other ,438,NoPar ,4,45,15,38907
our ,439,NoPar,4,45,15,36991
other ,439,NoPar ,4,45,15,38553
our ,440,NoPar,4,45,15,36991
other ,440,NoPar ,4,45,15,40049
our ,441,NoPar,4,45,15,36991
other ,441,NoPar ,4,45,15,43865
our ,442,NoPar,4,45,15,36991
other ,442,NoPar ,4,45,15,36715
our ,443,NoPar,4,45,15,36991
other ,443,NoPar ,4,45,15,42970
our ,444,NoPar,4,45,15,36991
other ,444,NoPar ,4,45,15,40569
our ,445,NoPar,4,45,15,36991
other ,445,NoPar ,4,45,15,38944
our ,446,NoPar,4,45,15,36991
other ,446,NoPar ,4,45,15,41552
our ,447,NoPar,4,45,15,36991
other ,447,NoPar ,4,45,15,39263
our ,448,NoPar,4,45,15,36991
other ,448,NoPar ,4,45,15,40415
our ,449,NoPar,4,45,15,36991
other ,449,NoPar ,4,45,15,36112
our ,450,NoPar,4,45,15,36991
other ,450,NoPar ,4,45,15,39188
our ,451,NoPar,4,45,15,36991
other ,451,NoPar ,4,45,15,40274
our ,452,NoPar,4,45,15,36991
other ,452,NoPar ,4,45,15,38303
our ,453,NoPar,4,45,15,36991
other ,453,NoPar ,4,45,15,38414
our ,454,NoPar,4,45,15,36991
other ,454,NoPar ,4,45,15,40421
our ,455,NoPar,4,45,15,36991
other ,455,NoPar ,4,45,15,37157
our ,456,NoPar,4,45,15,36991
other ,456,NoPar ,4,45,15,35402
our ,457,NoPar,4,45,15,36991
other ,457,NoPar ,4,45,15,36176
our ,458,NoPar,4,45,15,36991
other ,458,NoPar ,4,45,15,40862
our ,459,NoPar,4,45,15,36991
other ,459,NoPar ,4,45,15,36993
our ,460,NoPar,4,45,15,36991
other ,460,NoPar ,4,45,15,36764
our ,461,NoPar,4,45,15,36991
other ,461,NoPar ,4,45,15,37830
our ,462,NoPar,4,45,15,36991
other ,462,NoPar ,4,45,15,37245
our ,463,NoPar,4,45,15,36991
other ,463,NoPar ,4,45,15,39194
our ,464,NoPar,4,45,15,36991
other ,464,NoPar ,4,45,15,41223
our ,465,NoPar,4,45,15,36991
other ,465,NoPar ,4,45,15,38682
our ,466,NoPar,4,45,15,36991
other ,466,NoPar ,4,45,15,37385
our ,467,NoPar,4,45,15,36991
other ,467,NoPar ,4,45,15,35860
our ,468,NoPar,4,45,15,36991
other ,468,NoPar ,4,45,15,44897
our ,469,NoPar,4,45,15,36991
other ,469,NoPar ,4,45,15,38772
our ,470,NoPar,4,45,15,36991
other ,470,NoPar ,4,45,15,40297
our ,471,NoPar,4,45,15,36991
other ,471,NoPar ,4,45,15,38188
our ,472,NoPar,4,45,15,36991
other ,472,NoPar ,4,45,15,38775
our ,473,NoPar,4,45,15,36991
other ,473,NoPar ,4,45,15,38396
our ,474,NoPar,4,45,15,36991
other ,474,NoPar ,4,45,15,36962
our ,475,NoPar,4,45,15,36991
other ,475,NoPar ,4,45,15,36682
our ,476,NoPar,4,45,15,36991
other ,476,NoPar ,4,45,15,41655
our ,477,NoPar,4,45,15,36991
other ,477,NoPar ,4,45,15,38220
our ,478,NoPar,4,45,15,36991
other ,478,NoPar ,4,45,15,41918
our ,479,NoPar,4,45,15,36991
other ,479,NoPar ,4,45,15,39256
our ,480,NoPar,4,45,15,36991
other ,480,NoPar ,4,45,15,40323
our ,481,NoPar,4,45,15,36991
other ,481,NoPar ,4,45,15,36454
our ,482,NoPar,4,45,15,36991
other ,482,NoPar ,4,45,15,37166
our ,483,NoPar,4,45,15,36991
other ,483,NoPar ,4,45,15,39284
our ,484,NoPar,4,45,15,36991
other ,484,NoPar ,4,45,15,39882
our ,485,NoPar,4,45,15,36991
other ,485,NoPar ,4,45,15,37205
our ,486,NoPar,4,45,15,36991
other ,486,NoPar ,4,45,15,40470
our ,487,NoPar,4,45,15,36991
other ,487,NoPar ,4,45,15,37856
our ,488,NoPar,4,45,15,36991
other ,488,NoPar ,4,45,15,40653
our ,489,NoPar,4,45,15,36991
other ,489,NoPar ,4,45,15,38707
our ,490,NoPar,4,45,15,36991
other ,490,NoPar ,4,45,15,38429
our ,491,NoPar,4,45,15,36991
other ,491,NoPar ,4,45,15,38738
our ,492,NoPar,4,45,15,36991
other ,492,NoPar ,4,45,15,42625
our ,493,NoPar,4,45,15,36991
other ,493,NoPar ,4,45,15,37332
our ,494,NoPar,4,45,15,36991
other ,494,NoPar ,4,45,15,40400
our ,495,NoPar,4,45,15,36991
other ,495,NoPar ,4,45,15,37955
our ,496,NoPar,4,45,15,36991
other ,496,NoPar ,4,45,15,41022
our ,497,NoPar,4,45,15,36991
other ,497,NoPar ,4,45,15,35795
our ,498,NoPar,4,45,15,36991
other ,498,NoPar ,4,45,15,35896
our ,499,NoPar,4,45,15,36991
other ,499,NoPar ,4,45,15,41152
our ,500,NoPar,4,45,15,36991
other ,500,NoPar ,4,45,15,36916
our ,501,NoPar,4,45,15,36991
other ,501,NoPar ,4,45,15,41747
our ,502,NoPar,4,45,15,36991
other ,502,NoPar ,4,45,15,39676
our ,503,NoPar,4,45,15,36991
other ,503,NoPar ,4,45,15,39103
our ,504,NoPar,4,45,15,36991
other ,504,NoPar ,4,45,15,37916
our ,505,NoPar,4,45,15,36991
other ,505,NoPar ,4,45,15,37145
our ,506,NoPar,4,45,15,36991
other ,506,NoPar ,4,45,15,36979
our ,507,NoPar,4,45,15,36991
other ,507,NoPar ,4,45,15,41312
our ,508,NoPar,4,45,15,36991
other ,508,NoPar ,4,45,15,38371
our ,509,NoPar,4,45,15,36991
other ,509,NoPar ,4,45,15,44302
our ,510,NoPar,4,45,15,36991
other ,510,NoPar ,4,45,15,36285
our ,511,NoPar,4,45,15,36991
other ,511,NoPar ,4,45,15,36906
our ,512,NoPar,4,45,15,36991
other ,512,NoPar ,4,45,15,36886
our ,513,NoPar,4,45,15,36991
other ,513,NoPar ,4,45,15,42911
our ,514,NoPar,4,45,15,36991
other ,514,NoPar ,4,45,15,37702
our ,515,NoPar,4,45,15,36991
other ,515,NoPar ,4,45,15,41400
our ,516,NoPar,4,45,15,36991
other ,516,NoPar ,4,45,15,41083
our ,517,NoPar,4,45,15,36991
other ,517,NoPar ,4,45,15,37134
our ,518,NoPar,4,45,15,36991
other ,518,NoPar ,4,45,15,42279
our ,519,NoPar,4,45,15,36991
other ,519,NoPar ,4,45,15,38633
our ,520,NoPar,4,45,15,36991
other ,520,NoPar ,4,45,15,39990
our ,521,NoPar,4,45,15,36991
other ,521,NoPar ,4,45,15,37720
our ,522,NoPar,4,45,15,36991
other ,522,NoPar ,4,45,15,38276
our ,523,NoPar,4,45,15,36991
other ,523,NoPar ,4,45,15,36961
our ,524,NoPar,4,45,15,36991
other ,524,NoPar ,4,45,15,38240
our ,525,NoPar,4,45,15,36991
other ,525,NoPar ,4,45,15,41328
our ,526,NoPar,4,45,15,36991
other ,526,NoPar ,4,45,15,39725
our ,527,NoPar,4,45,15,36991
other ,527,NoPar ,4,45,15,43124
our ,528,NoPar,4,45,15,36991
other ,528,NoPar ,4,45,15,37973
our ,529,NoPar,4,45,15,36991
other ,529,NoPar ,4,45,15,36756
our ,530,NoPar,4,45,15,36991
other ,530,NoPar ,4,45,15,37819
our ,531,NoPar,4,45,15,36991
other ,531,NoPar ,4,45,15,40069
our ,532,NoPar,4,45,15,36991
other ,532,NoPar ,4,45,15,35773
our ,533,NoPar,4,45,15,36991
other ,533,NoPar ,4,45,15,36215
our ,534,NoPar,4,45,15,36991
other ,534,NoPar ,4,45,15,37434
our ,535,NoPar,4,45,15,36991
other ,535,NoPar ,4,45,15,36717
our ,536,NoPar,4,45,15,36991
other ,536,NoPar ,4,45,15,38465
our ,537,NoPar,4,45,15,36991
other ,537,NoPar ,4,45,15,42037
our ,538,NoPar,4,45,15,36991
other ,538,NoPar ,4,45,15,44222
our ,539,NoPar,4,45,15,36991
other ,539,NoPar ,4,45,15,38767
our ,540,NoPar,4,45,15,36991
other ,540,NoPar ,4,45,15,41419
our ,541,NoPar,4,45,15,36991
other ,541,NoPar ,4,45,15,39945
our ,542,NoPar,4,45,15,36991
other ,542,NoPar ,4,45,15,41892
our ,543,NoPar,4,45,15,36991
other ,543,NoPar ,4,45,15,36793
our ,544,NoPar,4,45,15,36991
other ,544,NoPar ,4,45,15,38697
our ,545,NoPar,4,45,15,36991
other ,545,NoPar ,4,45,15,38516
our ,546,NoPar,4,45,15,36991
other ,546,NoPar ,4,45,15,40185
our ,547,NoPar,4,45,15,36991
other ,547,NoPar ,4,45,15,38406
our ,548,NoPar,4,45,15,36991
other ,548,NoPar ,4,45,15,40464
our ,549,NoPar,4,45,15,36991
other ,549,NoPar ,4,45,15,36847
our ,550,NoPar,4,45,15,36991
other ,550,NoPar ,4,45,15,37691
our ,551,NoPar,4,45,15,36991
other ,551,NoPar ,4,45,15,37465
our ,552,NoPar,4,45,15,36991
other ,552,NoPar ,4,45,15,41609
our ,553,NoPar,4,45,15,36991
other ,553,NoPar ,4,45,15,36085
our ,554,NoPar,4,45,15,36991
other ,554,NoPar ,4,45,15,42415
our ,555,NoPar,4,45,15,36991
other ,555,NoPar ,4,45,15,37928
our ,556,NoPar,4,45,15,36991
other ,556,NoPar ,4,45,15,37153
our ,557,NoPar,4,45,15,36991
other ,557,NoPar ,4,45,15,38903
our ,558,NoPar,4,45,15,36991
other ,558,NoPar ,4,45,15,39767
our ,559,NoPar,4,45,15,36991
other ,559,NoPar ,4,45,15,39669
our ,560,NoPar,4,45,15,36991
other ,560,NoPar ,4,45,15,39262
our ,561,NoPar,4,45,15,36991
other ,561,NoPar ,4,45,15,38536
our ,562,NoPar,4,45,15,36991
other ,562,NoPar ,4,45,15,36648
our ,563,NoPar,4,45,15,36991
other ,563,NoPar ,4,45,15,40373
our ,564,NoPar,4,45,15,36991
other ,564,NoPar ,4,45,15,40970
our ,565,NoPar,4,45,15,36991
other ,565,NoPar ,4,45,15,45126
our ,566,NoPar,4,45,15,36991
other ,566,NoPar ,4,45,15,44485
our ,567,NoPar,4,45,15,36991
other ,567,NoPar ,4,45,15,40495
our ,568,NoPar,4,45,15,36991
other ,568,NoPar ,4,45,15,37145
our ,569,NoPar,4,45,15,36991
other ,569,NoPar ,4,45,15,37012
our ,570,NoPar,4,45,15,36991
other ,570,NoPar ,4,45,15,37834
our ,571,NoPar,4,45,15,36991
other ,571,NoPar ,4,45,15,40414
our ,572,NoPar,4,45,15,36991
other ,572,NoPar ,4,45,15,40536
our ,573,NoPar,4,45,15,36991
other ,573,NoPar ,4,45,15,39946
our ,574,NoPar,4,45,15,36991
other ,574,NoPar ,4,45,15,39577
our ,575,NoPar,4,45,15,36991
other ,575,NoPar ,4,45,15,40576
our ,576,NoPar,4,45,15,36991
other ,576,NoPar ,4,45,15,43043
our ,577,NoPar,4,45,15,36991
other ,577,NoPar ,4,45,15,36314
our ,578,NoPar,4,45,15,36991
other ,578,NoPar ,4,45,15,43138
our ,579,NoPar,4,45,15,36991
other ,579,NoPar ,4,45,15,40832
our ,580,NoPar,4,45,15,36991
other ,580,NoPar ,4,45,15,39284
our ,581,NoPar,4,45,15,36991
other ,581,NoPar ,4,45,15,36026
our ,582,NoPar,4,45,15,36991
other ,582,NoPar ,4,45,15,42903
our ,583,NoPar,4,45,15,36991
other ,583,NoPar ,4,45,15,42701
our ,584,NoPar,4,45,15,36991
other ,584,NoPar ,4,45,15,38327
our ,585,NoPar,4,45,15,36991
other ,585,NoPar ,4,45,15,37393
our ,586,NoPar,4,45,15,36991
other ,586,NoPar ,4,45,15,36295
our ,587,NoPar,4,45,15,36991
other ,587,NoPar ,4,45,15,39562
our ,588,NoPar,4,45,15,36991
other ,588,NoPar ,4,45,15,37026
our ,589,NoPar,4,45,15,36991
other ,589,NoPar ,4,45,15,39660
our ,590,NoPar,4,45,15,36991
other ,590,NoPar ,4,45,15,36298
our ,591,NoPar,4,45,15,36991
other ,591,NoPar ,4,45,15,38746
our ,592,NoPar,4,45,15,36991
other ,592,NoPar ,4,45,15,40079
our ,593,NoPar,4,45,15,36991
other ,593,NoPar ,4,45,15,38730
our ,594,NoPar,4,45,15,36991
other ,594,NoPar ,4,45,15,38744
our ,595,NoPar,4,45,15,36991
other ,595,NoPar ,4,45,15,39770
our ,596,NoPar,4,45,15,36991
other ,596,NoPar ,4,45,15,36512
our ,597,NoPar,4,45,15,36991
other ,597,NoPar ,4,45,15,36713
our ,598,NoPar,4,45,15,36991
other ,598,NoPar ,4,45,15,40519
our ,599,NoPar,4,45,15,36991
other ,599,NoPar ,4,45,15,37965
our ,600,NoPar,4,45,15,36991
other ,600,NoPar ,4,45,15,42510
our ,601,NoPar,4,45,15,36991
other ,601,NoPar ,4,45,15,40076
our ,602,NoPar,4,45,15,36991
other ,602,NoPar ,4,45,15,42319
our ,603,NoPar,4,45,15,36991
other ,603,NoPar ,4,45,15,36677
our ,604,NoPar,4,45,15,36991
other ,604,NoPar ,4,45,15,43804
our ,605,NoPar,4,45,15,36991
other ,605,NoPar ,4,45,15,39093
our ,606,NoPar,4,45,15,36991
other ,606,NoPar ,4,45,15,38156
our ,607,NoPar,4,45,15,36991
other ,607,NoPar ,4,45,15,39195
our ,608,NoPar,4,45,15,36991
other ,608,NoPar ,4,45,15,39434
our ,609,NoPar,4,45,15,36991
other ,609,NoPar ,4,45,15,40083
our ,610,NoPar,4,45,15,36991
other ,610,NoPar ,4,45,15,38934
our ,611,NoPar,4,45,15,36991
other ,611,NoPar ,4,45,15,39705
our ,612,NoPar,4,45,15,36991
other ,612,NoPar ,4,45,15,39220
our ,613,NoPar,4,45,15,36991
other ,613,NoPar ,4,45,15,37952
our ,614,NoPar,4,45,15,36991
other ,614,NoPar ,4,45,15,38300
our ,615,NoPar,4,45,15,36991
other ,615,NoPar ,4,45,15,36697
our ,616,NoPar,4,45,15,36991
other ,616,NoPar ,4,45,15,39900
our ,617,NoPar,4,45,15,36991
other ,617,NoPar ,4,45,15,37300
our ,618,NoPar,4,45,15,36991
other ,618,NoPar ,4,45,15,39587
our ,619,NoPar,4,45,15,36991
other ,619,NoPar ,4,45,15,40670
our ,620,NoPar,4,45,15,36991
other ,620,NoPar ,4,45,15,40327
our ,621,NoPar,4,45,15,36991
other ,621,NoPar ,4,45,15,37328
our ,622,NoPar,4,45,15,36991
other ,622,NoPar ,4,45,15,39983
our ,623,NoPar,4,45,15,36991
other ,623,NoPar ,4,45,15,40279
our ,624,NoPar,4,45,15,36991
other ,624,NoPar ,4,45,15,40716
our ,625,NoPar,4,45,15,36991
other ,625,NoPar ,4,45,15,39754
our ,626,NoPar,4,45,15,36991
other ,626,NoPar ,4,45,15,39272
our ,627,NoPar,4,45,15,36991
other ,627,NoPar ,4,45,15,40335
our ,628,NoPar,4,45,15,36991
other ,628,NoPar ,4,45,15,39306
our ,629,NoPar,4,45,15,36991
other ,629,NoPar ,4,45,15,40182
our ,630,NoPar,4,45,15,36991
other ,630,NoPar ,4,45,15,38294
our ,631,NoPar,4,45,15,36991
other ,631,NoPar ,4,45,15,41324
our ,632,NoPar,4,45,15,36991
other ,632,NoPar ,4,45,15,44692
our ,633,NoPar,4,45,15,36991
other ,633,NoPar ,4,45,15,36741
our ,634,NoPar,4,45,15,36991
other ,634,NoPar ,4,45,15,43374
our ,635,NoPar,4,45,15,36991
other ,635,NoPar ,4,45,15,43244
our ,636,NoPar,4,45,15,36991
other ,636,NoPar ,4,45,15,38893
our ,637,NoPar,4,45,15,36991
other ,637,NoPar ,4,45,15,39066
our ,638,NoPar,4,45,15,36991
other ,638,NoPar ,4,45,15,40024
our ,639,NoPar,4,45,15,36991
other ,639,NoPar ,4,45,15,38523
our ,640,NoPar,4,45,15,36991
other ,640,NoPar ,4,45,15,38630
our ,641,NoPar,4,45,15,36991
other ,641,NoPar ,4,45,15,40195
our ,642,NoPar,4,45,15,36991
other ,642,NoPar ,4,45,15,40525
our ,643,NoPar,4,45,15,36991
other ,643,NoPar ,4,45,15,38410
our ,644,NoPar,4,45,15,36991
other ,644,NoPar ,4,45,15,39928
our ,645,NoPar,4,45,15,36991
other ,645,NoPar ,4,45,15,39844
our ,646,NoPar,4,45,15,36991
other ,646,NoPar ,4,45,15,37319
our ,647,NoPar,4,45,15,36991
other ,647,NoPar ,4,45,15,37739
our ,648,NoPar,4,45,15,36991
other ,648,NoPar ,4,45,15,39988
our ,649,NoPar,4,45,15,36991
other ,649,NoPar ,4,45,15,40071
our ,650,NoPar,4,45,15,36991
other ,650,NoPar ,4,45,15,38753
our ,651,NoPar,4,45,15,36991
other ,651,NoPar ,4,45,15,40430
our ,652,NoPar,4,45,15,36991
other ,652,NoPar ,4,45,15,37684
our ,653,NoPar,4,45,15,36991
other ,653,NoPar ,4,45,15,39825
our ,654,NoPar,4,45,15,36991
other ,654,NoPar ,4,45,15,39750
our ,655,NoPar,4,45,15,36991
other ,655,NoPar ,4,45,15,36690
our ,656,NoPar,4,45,15,36991
other ,656,NoPar ,4,45,15,35844
our ,657,NoPar,4,45,15,36991
other ,657,NoPar ,4,45,15,40066
our ,658,NoPar,4,45,15,36991
other ,658,NoPar ,4,45,15,36526
our ,659,NoPar,4,45,15,36991
other ,659,NoPar ,4,45,15,40661
our ,660,NoPar,4,45,15,36991
other ,660,NoPar ,4,45,15,36965
our ,661,NoPar,4,45,15,36991
other ,661,NoPar ,4,45,15,40953
our ,662,NoPar,4,45,15,36991
other ,662,NoPar ,4,45,15,37996
our ,663,NoPar,4,45,15,36991
other ,663,NoPar ,4,45,15,38376
our ,664,NoPar,4,45,15,36991
other ,664,NoPar ,4,45,15,36463
our ,665,NoPar,4,45,15,36991
other ,665,NoPar ,4,45,15,38599
our ,666,NoPar,4,45,15,36991
other ,666,NoPar ,4,45,15,37502
our ,667,NoPar,4,45,15,36991
other ,667,NoPar ,4,45,15,37777
our ,668,NoPar,4,45,15,36991
other ,668,NoPar ,4,45,15,39441
our ,669,NoPar,4,45,15,36991
other ,669,NoPar ,4,45,15,42063
our ,670,NoPar,4,45,15,36991
other ,670,NoPar ,4,45,15,37405
our ,671,NoPar,4,45,15,36991
other ,671,NoPar ,4,45,15,39855
our ,672,NoPar,4,45,15,36991
other ,672,NoPar ,4,45,15,40369
our ,673,NoPar,4,45,15,36991
other ,673,NoPar ,4,45,15,40422
our ,674,NoPar,4,45,15,36991
other ,674,NoPar ,4,45,15,38453
our ,675,NoPar,4,45,15,36991
other ,675,NoPar ,4,45,15,41567
our ,676,NoPar,4,45,15,36991
other ,676,NoPar ,4,45,15,40791
our ,677,NoPar,4,45,15,36991
other ,677,NoPar ,4,45,15,35607
our ,678,NoPar,4,45,15,36991
other ,678,NoPar ,4,45,15,43600
our ,679,NoPar,4,45,15,36991
other ,679,NoPar ,4,45,15,37458
our ,680,NoPar,4,45,15,36991
other ,680,NoPar ,4,45,15,44389
our ,681,NoPar,4,45,15,36991
other ,681,NoPar ,4,45,15,43220
our ,682,NoPar,4,45,15,36991
other ,682,NoPar ,4,45,15,39105
our ,683,NoPar,4,45,15,36991
other ,683,NoPar ,4,45,15,36452
our ,684,NoPar,4,45,15,36991
other ,684,NoPar ,4,45,15,41303
our ,685,NoPar,4,45,15,36991
other ,685,NoPar ,4,45,15,38811
our ,686,NoPar,4,45,15,36991
other ,686,NoPar ,4,45,15,42003
our ,687,NoPar,4,45,15,36991
other ,687,NoPar ,4,45,15,39954
our ,688,NoPar,4,45,15,36991
other ,688,NoPar ,4,45,15,39130
our ,689,NoPar,4,45,15,36991
other ,689,NoPar ,4,45,15,41051
our ,690,NoPar,4,45,15,36991
other ,690,NoPar ,4,45,15,39336
our ,691,NoPar,4,45,15,36991
other ,691,NoPar ,4,45,15,43918
our ,692,NoPar,4,45,15,36991
other ,692,NoPar ,4,45,15,41141
our ,693,NoPar,4,45,15,36991
other ,693,NoPar ,4,45,15,38349
our ,694,NoPar,4,45,15,36991
other ,694,NoPar ,4,45,15,36447
our ,695,NoPar,4,45,15,36991
other ,695,NoPar ,4,45,15,40527
our ,696,NoPar,4,45,15,36991
other ,696,NoPar ,4,45,15,43580
our ,697,NoPar,4,45,15,36991
other ,697,NoPar ,4,45,15,36795
our ,698,NoPar,4,45,15,36991
other ,698,NoPar ,4,45,15,38918
our ,699,NoPar,4,45,15,36991
other ,699,NoPar ,4,45,15,39922
our ,700,NoPar,4,45,15,36991
other ,700,NoPar ,4,45,15,36149
our ,701,NoPar,4,45,15,36991
other ,701,NoPar ,4,45,15,38182
our ,702,NoPar,4,45,15,36991
other ,702,NoPar ,4,45,15,41742
our ,703,NoPar,4,45,15,36991
other ,703,NoPar ,4,45,15,40008
our ,704,NoPar,4,45,15,36991
other ,704,NoPar ,4,45,15,41326
our ,705,NoPar,4,45,15,36991
other ,705,NoPar ,4,45,15,39925
our ,706,NoPar,4,45,15,36991
other ,706,NoPar ,4,45,15,36989
our ,707,NoPar,4,45,15,36991
other ,707,NoPar ,4,45,15,36826
our ,708,NoPar,4,45,15,36991
other ,708,NoPar ,4,45,15,38877
our ,709,NoPar,4,45,15,36991
other ,709,NoPar ,4,45,15,43701
our ,710,NoPar,4,45,15,36991
other ,710,NoPar ,4,45,15,42120
our ,711,NoPar,4,45,15,36991
other ,711,NoPar ,4,45,15,37296
our ,712,NoPar,4,45,15,36991
other ,712,NoPar ,4,45,15,39496
our ,713,NoPar,4,45,15,36991
other ,713,NoPar ,4,45,15,39394
our ,714,NoPar,4,45,15,36991
other ,714,NoPar ,4,45,15,42514
our ,715,NoPar,4,45,15,36991
other ,715,NoPar ,4,45,15,42574
our ,716,NoPar,4,45,15,36991
other ,716,NoPar ,4,45,15,39004
our ,717,NoPar,4,45,15,36991
other ,717,NoPar ,4,45,15,39803
our ,718,NoPar,4,45,15,36991
other ,718,NoPar ,4,45,15,39169
our ,719,NoPar,4,45,15,36991
other ,719,NoPar ,4,45,15,37930
our ,720,NoPar,4,45,15,36991
other ,720,NoPar ,4,45,15,40042
our ,721,NoPar,4,45,15,36991
other ,721,NoPar ,4,45,15,38998
our ,722,NoPar,4,45,15,36991
other ,722,NoPar ,4,45,15,41607
our ,723,NoPar,4,45,15,36991
other ,723,NoPar ,4,45,15,35444
our ,724,NoPar,4,45,15,36991
other ,724,NoPar ,4,45,15,37327
our ,725,NoPar,4,45,15,36991
other ,725,NoPar ,4,45,15,39312
our ,726,NoPar,4,45,15,36991
other ,726,NoPar ,4,45,15,40624
our ,727,NoPar,4,45,15,36991
other ,727,NoPar ,4,45,15,38252
our ,728,NoPar,4,45,15,36991
other ,728,NoPar ,4,45,15,37423
our ,729,NoPar,4,45,15,36991
other ,729,NoPar ,4,45,15,39899
our ,730,NoPar,4,45,15,36991
other ,730,NoPar ,4,45,15,35722
our ,731,NoPar,4,45,15,36991
other ,731,NoPar ,4,45,15,36463
our ,732,NoPar,4,45,15,36991
other ,732,NoPar ,4,45,15,42385
our ,733,NoPar,4,45,15,36991
other ,733,NoPar ,4,45,15,40346
our ,734,NoPar,4,45,15,36991
other ,734,NoPar ,4,45,15,39071
our ,735,NoPar,4,45,15,36991
other ,735,NoPar ,4,45,15,38924
our ,736,NoPar,4,45,15,36991
other ,736,NoPar ,4,45,15,42556
our ,737,NoPar,4,45,15,36991
other ,737,NoPar ,4,45,15,39008
our ,738,NoPar,4,45,15,36991
other ,738,NoPar ,4,45,15,40067
our ,739,NoPar,4,45,15,36991
other ,739,NoPar ,4,45,15,37788
our ,740,NoPar,4,45,15,36991
other ,740,NoPar ,4,45,15,38150
our ,741,NoPar,4,45,15,36991
other ,741,NoPar ,4,45,15,41378
our ,742,NoPar,4,45,15,36991
other ,742,NoPar ,4,45,15,36703
our ,743,NoPar,4,45,15,36991
other ,743,NoPar ,4,45,15,40255
our ,744,NoPar,4,45,15,36991
other ,744,NoPar ,4,45,15,36476
our ,745,NoPar,4,45,15,36991
other ,745,NoPar ,4,45,15,39185
our ,746,NoPar,4,45,15,36991
other ,746,NoPar ,4,45,15,40898
our ,747,NoPar,4,45,15,36991
other ,747,NoPar ,4,45,15,43810
our ,748,NoPar,4,45,15,36991
other ,748,NoPar ,4,45,15,38316
our ,749,NoPar,4,45,15,36991
other ,749,NoPar ,4,45,15,41792
our ,750,NoPar,4,45,15,36991
other ,750,NoPar ,4,45,15,38855
our ,751,NoPar,4,45,15,36991
other ,751,NoPar ,4,45,15,37431
our ,752,NoPar,4,45,15,36991
other ,752,NoPar ,4,45,15,39501
our ,753,NoPar,4,45,15,36991
other ,753,NoPar ,4,45,15,41179
our ,754,NoPar,4,45,15,36991
other ,754,NoPar ,4,45,15,37805
our ,755,NoPar,4,45,15,36991
other ,755,NoPar ,4,45,15,38597
our ,756,NoPar,4,45,15,36991
other ,756,NoPar ,4,45,15,38802
our ,757,NoPar,4,45,15,36991
other ,757,NoPar ,4,45,15,40574
our ,758,NoPar,4,45,15,36991
other ,758,NoPar ,4,45,15,36936
our ,759,NoPar,4,45,15,36991
other ,759,NoPar ,4,45,15,39685
our ,760,NoPar,4,45,15,36991
other ,760,NoPar ,4,45,15,40090
our ,761,NoPar,4,45,15,36991
other ,761,NoPar ,4,45,15,39516
our ,762,NoPar,4,45,15,36991
other ,762,NoPar ,4,45,15,43698
our ,763,NoPar,4,45,15,36991
other ,763,NoPar ,4,45,15,40247
our ,764,NoPar,4,45,15,36991
other ,764,NoPar ,4,45,15,38786
our ,765,NoPar,4,45,15,36991
other ,765,NoPar ,4,45,15,40563
our ,766,NoPar,4,45,15,36991
other ,766,NoPar ,4,45,15,38954
our ,767,NoPar,4,45,15,36991
other ,767,NoPar ,4,45,15,39220
our ,768,NoPar,4,45,15,36991
other ,768,NoPar ,4,45,15,37221
our ,769,NoPar,4,45,15,36991
other ,769,NoPar ,4,45,15,37817
our ,770,NoPar,4,45,15,36991
other ,770,NoPar ,4,45,15,38695
our ,771,NoPar,4,45,15,36991
other ,771,NoPar ,4,45,15,48600
our ,772,NoPar,4,45,15,36991
other ,772,NoPar ,4,45,15,39173
our ,773,NoPar,4,45,15,36991
other ,773,NoPar ,4,45,15,40036
our ,774,NoPar,4,45,15,36991
other ,774,NoPar ,4,45,15,38446
our ,775,NoPar,4,45,15,36991
other ,775,NoPar ,4,45,15,39959
our ,776,NoPar,4,45,15,36991
other ,776,NoPar ,4,45,15,45292
our ,777,NoPar,4,45,15,36991
other ,777,NoPar ,4,45,15,38051
our ,778,NoPar,4,45,15,36991
other ,778,NoPar ,4,45,15,37157
our ,779,NoPar,4,45,15,36991
other ,779,NoPar ,4,45,15,37918
our ,780,NoPar,4,45,15,36991
other ,780,NoPar ,4,45,15,41272
our ,781,NoPar,4,45,15,36991
other ,781,NoPar ,4,45,15,37456
our ,782,NoPar,4,45,15,36991
other ,782,NoPar ,4,45,15,40570
our ,783,NoPar,4,45,15,36991
other ,783,NoPar ,4,45,15,41558
our ,784,NoPar,4,45,15,36991
other ,784,NoPar ,4,45,15,38341
our ,785,NoPar,4,45,15,36991
other ,785,NoPar ,4,45,15,39871
our ,786,NoPar,4,45,15,36991
other ,786,NoPar ,4,45,15,41171
our ,787,NoPar,4,45,15,36991
other ,787,NoPar ,4,45,15,41084
our ,788,NoPar,4,45,15,36991
other ,788,NoPar ,4,45,15,41327
our ,789,NoPar,4,45,15,36991
other ,789,NoPar ,4,45,15,39100
our ,790,NoPar,4,45,15,36991
other ,790,NoPar ,4,45,15,39038
our ,791,NoPar,4,45,15,36991
other ,791,NoPar ,4,45,15,39171
our ,792,NoPar,4,45,15,36991
other ,792,NoPar ,4,45,15,36889
our ,793,NoPar,4,45,15,36991
other ,793,NoPar ,4,45,15,36308
our ,794,NoPar,4,45,15,36991
